feature,chi2,p,n_target,n_reference
invoked,-0.017841017488782886,0.8937423932227481,3,2
ireland's,-0.017841017488782886,0.8937423932227481,3,2
joins,-0.017841017488782886,0.8937423932227481,3,2
justifications,-0.017841017488782886,0.8937423932227481,3,2
link,-0.017841017488782886,0.8937423932227481,3,2
links,-0.017841017488782886,0.8937423932227481,3,2
mistrust,-0.017841017488782886,0.8937423932227481,3,2
misuse,-0.017841017488782886,0.8937423932227481,3,2
mourning,-0.017841017488782886,0.8937423932227481,3,2
noble,-0.017841017488782886,0.8937423932227481,3,2
non-use,-0.017841017488782886,0.8937423932227481,3,2
nuclear-weapon,-0.017841017488782886,0.8937423932227481,3,2
observers,-0.017841017488782886,0.8937423932227481,3,2
opposed,-0.017841017488782886,0.8937423932227481,3,2
paralysed,-0.017841017488782886,0.8937423932227481,3,2
pledges,-0.017841017488782886,0.8937423932227481,3,2
possibly,-0.017841017488782886,0.8937423932227481,3,2
presiding,-0.017841017488782886,0.8937423932227481,3,2
prevents,-0.017841017488782886,0.8937423932227481,3,2
profit,-0.017841017488782886,0.8937423932227481,3,2
rage,-0.017841017488782886,0.8937423932227481,3,2
re-establish,-0.017841017488782886,0.8937423932227481,3,2
reinforced,-0.017841017488782886,0.8937423932227481,3,2
rejects,-0.017841017488782886,0.8937423932227481,3,2
reliant,-0.017841017488782886,0.8937423932227481,3,2
removal,-0.017841017488782886,0.8937423932227481,3,2
render,-0.017841017488782886,0.8937423932227481,3,2
renewing,-0.017841017488782886,0.8937423932227481,3,2
replaced,-0.017841017488782886,0.8937423932227481,3,2
salute,-0.017841017488782886,0.8937423932227481,3,2
spike,-0.017841017488782886,0.8937423932227481,3,2
spite,-0.017841017488782886,0.8937423932227481,3,2
stakes,-0.017841017488782886,0.8937423932227481,3,2
telling,-0.017841017488782886,0.8937423932227481,3,2
terminated,-0.017841017488782886,0.8937423932227481,3,2
timing,-0.017841017488782886,0.8937423932227481,3,2
type,-0.017841017488782886,0.8937423932227481,3,2
unanimously,-0.017841017488782886,0.8937423932227481,3,2
unwillingness,-0.017841017488782886,0.8937423932227481,3,2
walk,-0.017841017488782886,0.8937423932227481,3,2
war-related,-0.017841017488782886,0.8937423932227481,3,2
washington,-0.017841017488782886,0.8937423932227481,3,2
weakening,-0.017841017488782886,0.8937423932227481,3,2
woke,-0.017841017488782886,0.8937423932227481,3,2
woodward,-0.017841017488782886,0.8937423932227481,3,2
followed,-0.01831187971579988,0.8923577705679991,21,13
closer,-0.020224699941722147,0.8869113121752698,16,10
namely,-0.020224699941722147,0.8869113121752698,16,10
applaud,-0.024291686433100368,0.8761450269743939,11,7
boys,-0.024291686433100368,0.8761450269743939,11,7
confirm,-0.024291686433100368,0.8761450269743939,11,7
poorest,-0.024291686433100368,0.8761450269743939,11,7
statements,-0.025070453106485396,0.8741916334388352,49,30
found,-0.030338649890062668,0.8617240537409758,24,15
mines,-0.030338649890062668,0.8617240537409758,24,15
represent,-0.03381479893975394,0.8541013137814706,19,12
temperatures,-0.03381479893975394,0.8541013137814706,19,12
value,-0.03381479893975394,0.8541013137814706,19,12
parts,-0.03465048928804474,0.8523299409407238,52,32
additionally,-0.035682758689439764,0.8501721298572771,6,4
appetite,-0.035682758689439764,0.8501721298572771,6,4
aside,-0.035682758689439764,0.8501721298572771,6,4
atrocious,-0.035682758689439764,0.8501721298572771,6,4
babies,-0.035682758689439764,0.8501721298572771,6,4
chapter,-0.035682758689439764,0.8501721298572771,6,4
chilling,-0.035682758689439764,0.8501721298572771,6,4
considering,-0.035682758689439764,0.8501721298572771,6,4
defended,-0.035682758689439764,0.8501721298572771,6,4
experiences,-0.035682758689439764,0.8501721298572771,6,4
gives,-0.035682758689439764,0.8501721298572771,6,4
holds,-0.035682758689439764,0.8501721298572771,6,4
housing,-0.035682758689439764,0.8501721298572771,6,4
invitation,-0.035682758689439764,0.8501721298572771,6,4
kinds,-0.035682758689439764,0.8501721298572771,6,4
managed,-0.035682758689439764,0.8501721298572771,6,4
mental-health,-0.035682758689439764,0.8501721298572771,6,4
nderitu,-0.035682758689439764,0.8501721298572771,6,4
orthodox,-0.035682758689439764,0.8501721298572771,6,4
politically,-0.035682758689439764,0.8501721298572771,6,4
preservation,-0.035682758689439764,0.8501721298572771,6,4
promise,-0.035682758689439764,0.8501721298572771,6,4
prosperous,-0.035682758689439764,0.8501721298572771,6,4
recalling,-0.035682758689439764,0.8501721298572771,6,4
shocks,-0.035682758689439764,0.8501721298572771,6,4
swiftly,-0.035682758689439764,0.8501721298572771,6,4
traffickers,-0.035682758689439764,0.8501721298572771,6,4
understands,-0.035682758689439764,0.8501721298572771,6,4
uninterrupted,-0.035682758689439764,0.8501721298572771,6,4
uprooted,-0.035682758689439764,0.8501721298572771,6,4
yes,-0.035682758689439764,0.8501721298572771,6,4
real,-0.03662881174298392,0.8482227563911879,42,26
activity,-0.04006446530469914,0.8413545904629967,14,9
highly,-0.04006446530469914,0.8413545904629967,14,9
women's,-0.04006446530469914,0.8413545904629967,14,9
conclude,-0.04045366671508906,0.8405961669624263,32,20
helping,-0.04045366671508906,0.8405961669624263,32,20
line,-0.04137190383767621,0.8388217392253343,105,64
programme,-0.04412013418817944,0.8336302622387186,60,37
leaders,-0.04825912758840016,0.8261206917699974,45,28
addresses,-0.053279892764548836,0.8174512428810281,3,3
adopting,-0.053279892764548836,0.8174512428810281,3,3
anxiety,-0.053279892764548836,0.8174512428810281,3,3
availability,-0.053279892764548836,0.8174512428810281,3,3
awaits,-0.053279892764548836,0.8174512428810281,3,3
barely,-0.053279892764548836,0.8174512428810281,3,3
believed,-0.053279892764548836,0.8174512428810281,3,3
bullets,-0.053279892764548836,0.8174512428810281,3,3
chasiv,-0.053279892764548836,0.8174512428810281,3,3
chemical,-0.053279892764548836,0.8174512428810281,3,3
contexts,-0.053279892764548836,0.8174512428810281,3,3
demonstrating,-0.053279892764548836,0.8174512428810281,3,3
despair,-0.053279892764548836,0.8174512428810281,3,3
desperation,-0.053279892764548836,0.8174512428810281,3,3
diverse,-0.053279892764548836,0.8174512428810281,3,3
ecuadorian,-0.053279892764548836,0.8174512428810281,3,3
embracing,-0.053279892764548836,0.8174512428810281,3,3
fastest,-0.053279892764548836,0.8174512428810281,3,3
fuelled,-0.053279892764548836,0.8174512428810281,3,3
generously,-0.053279892764548836,0.8174512428810281,3,3
genuinely,-0.053279892764548836,0.8174512428810281,3,3
harmed,-0.053279892764548836,0.8174512428810281,3,3
harmful,-0.053279892764548836,0.8174512428810281,3,3
hidden,-0.053279892764548836,0.8174512428810281,3,3
khazin,-0.053279892764548836,0.8174512428810281,3,3
landmark,-0.053279892764548836,0.8174512428810281,3,3
logistical,-0.053279892764548836,0.8174512428810281,3,3
lowering,-0.053279892764548836,0.8174512428810281,3,3
luck,-0.053279892764548836,0.8174512428810281,3,3
marking,-0.053279892764548836,0.8174512428810281,3,3
meaningfully,-0.053279892764548836,0.8174512428810281,3,3
milestone,-0.053279892764548836,0.8174512428810281,3,3
notice,-0.053279892764548836,0.8174512428810281,3,3
noting,-0.053279892764548836,0.8174512428810281,3,3
obliged,-0.053279892764548836,0.8174512428810281,3,3
patten's,-0.053279892764548836,0.8174512428810281,3,3
peacekeeping,-0.053279892764548836,0.8174512428810281,3,3
percentage,-0.053279892764548836,0.8174512428810281,3,3
pleas,-0.053279892764548836,0.8174512428810281,3,3
preceded,-0.053279892764548836,0.8174512428810281,3,3
privilege,-0.053279892764548836,0.8174512428810281,3,3
proportion,-0.053279892764548836,0.8174512428810281,3,3
proxy,-0.053279892764548836,0.8174512428810281,3,3
purely,-0.053279892764548836,0.8174512428810281,3,3
shadow,-0.053279892764548836,0.8174512428810281,3,3
sharp,-0.053279892764548836,0.8174512428810281,3,3
sherrie,-0.053279892764548836,0.8174512428810281,3,3
solved,-0.053279892764548836,0.8174512428810281,3,3
speedy,-0.053279892764548836,0.8174512428810281,3,3
stabilization,-0.053279892764548836,0.8174512428810281,3,3
stalled,-0.053279892764548836,0.8174512428810281,3,3
steadily,-0.053279892764548836,0.8174512428810281,3,3
submit,-0.053279892764548836,0.8174512428810281,3,3
suggests,-0.053279892764548836,0.8174512428810281,3,3
surging,-0.053279892764548836,0.8174512428810281,3,3
sustaining,-0.053279892764548836,0.8174512428810281,3,3
systemic,-0.053279892764548836,0.8174512428810281,3,3
threshold,-0.053279892764548836,0.8174512428810281,3,3
uncertain,-0.053279892764548836,0.8174512428810281,3,3
yar,-0.053279892764548836,0.8174512428810281,3,3
capacities,-0.053525223646007036,0.8170388745236846,9,6
commodities,-0.053525223646007036,0.8170388745236846,9,6
continuous,-0.053525223646007036,0.8170388745236846,9,6
driven,-0.053525223646007036,0.8170388745236846,9,6
earthquake,-0.053525223646007036,0.8170388745236846,9,6
fifth,-0.053525223646007036,0.8170388745236846,9,6
karbowska,-0.053525223646007036,0.8170388745236846,9,6
precisely,-0.053525223646007036,0.8170388745236846,9,6
proceed,-0.053525223646007036,0.8170388745236846,9,6
readiness,-0.053525223646007036,0.8170388745236846,9,6
rollins,-0.053525223646007036,0.8170388745236846,9,6
root,-0.053525223646007036,0.8170388745236846,9,6
setting,-0.053525223646007036,0.8170388745236846,9,6
tremendous,-0.053525223646007036,0.8170388745236846,9,6
westin,-0.053525223646007036,0.8170388745236846,9,6
breach,-0.056577196920425905,0.8119899784014255,17,11
exposed,-0.056577196920425905,0.8119899784014255,17,11
responsibilities,-0.056577196920425905,0.8119899784014255,17,11
train,-0.056577196920425905,0.8119899784014255,17,11
warned,-0.056577196920425905,0.8119899784014255,17,11
repeated,-0.05795527589367957,0.8097573943686185,30,19
investigations,-0.05832396889887698,0.809164858602898,53,33
secure,-0.06370684245783964,0.8007302428639717,43,27
bringing,-0.06410888249981947,0.800115737930077,25,16
upon,-0.06763810409138143,0.7948072585810196,38,24
abandon,-0.06787639332693372,0.7944542189306194,6,5
adequate,-0.06787639332693372,0.7944542189306194,6,5
attrition,-0.06787639332693372,0.7944542189306194,6,5
cash,-0.06787639332693372,0.7944542189306194,6,5
heads,-0.06787639332693372,0.7944542189306194,6,5
inevitable,-0.06787639332693372,0.7944542189306194,6,5
karim,-0.06787639332693372,0.7944542189306194,6,5
pramila,-0.06787639332693372,0.7944542189306194,6,5
raises,-0.06787639332693372,0.7944542189306194,6,5
spoken,-0.06787639332693372,0.7944542189306194,6,5
strengthened,-0.06787639332693372,0.7944542189306194,6,5
substantial,-0.06787639332693372,0.7944542189306194,6,5
succeeding,-0.06787639332693372,0.7944542189306194,6,5
visits,-0.06787639332693372,0.7944542189306194,6,5
won,-0.06787639332693372,0.7944542189306194,6,5
100th,-0.07114298554840795,0.7896798069098718,0,1
11-6,-0.07114298554840795,0.7896798069098718,0,1
12-point,-0.07114298554840795,0.7896798069098718,0,1
2000s,-0.07114298554840795,0.7896798069098718,0,1
26-hour,-0.07114298554840795,0.7896798069098718,0,1
36-hour,-0.07114298554840795,0.7896798069098718,0,1
abated,-0.07114298554840795,0.7896798069098718,0,1
abatement,-0.07114298554840795,0.7896798069098718,0,1
abbreviate,-0.07114298554840795,0.7896798069098718,0,1
abhor,-0.07114298554840795,0.7896798069098718,0,1
abided,-0.07114298554840795,0.7896798069098718,0,1
ably,-0.07114298554840795,0.7896798069098718,0,1
aboard,-0.07114298554840795,0.7896798069098718,0,1
abrogate,-0.07114298554840795,0.7896798069098718,0,1
accentuate,-0.07114298554840795,0.7896798069098718,0,1
accentuating,-0.07114298554840795,0.7896798069098718,0,1
accommodates,-0.07114298554840795,0.7896798069098718,0,1
accommodating,-0.07114298554840795,0.7896798069098718,0,1
acerbic,-0.07114298554840795,0.7896798069098718,0,1
adapted,-0.07114298554840795,0.7896798069098718,0,1
ading,-0.07114298554840795,0.7896798069098718,0,1
adjourning,-0.07114298554840795,0.7896798069098718,0,1
adjustment,-0.07114298554840795,0.7896798069098718,0,1
administratively,-0.07114298554840795,0.7896798069098718,0,1
admittedly,-0.07114298554840795,0.7896798069098718,0,1
advancements,-0.07114298554840795,0.7896798069098718,0,1
adversarial,-0.07114298554840795,0.7896798069098718,0,1
affair,-0.07114298554840795,0.7896798069098718,0,1
affirmation,-0.07114298554840795,0.7896798069098718,0,1
afflictions,-0.07114298554840795,0.7896798069098718,0,1
afflicts,-0.07114298554840795,0.7896798069098718,0,1
affordability,-0.07114298554840795,0.7896798069098718,0,1
afghan,-0.07114298554840795,0.7896798069098718,0,1
afield,-0.07114298554840795,0.7896798069098718,0,1
aftershocks,-0.07114298554840795,0.7896798069098718,0,1
afterthought,-0.07114298554840795,0.7896798069098718,0,1
agence,-0.07114298554840795,0.7896798069098718,0,1
agreement's,-0.07114298554840795,0.7896798069098718,0,1
agriculture-dependent,-0.07114298554840795,0.7896798069098718,0,1
agroproducts,-0.07114298554840795,0.7896798069098718,0,1
airstrikes,-0.07114298554840795,0.7896798069098718,0,1
al,-0.07114298554840795,0.7896798069098718,0,1
al-qaida,-0.07114298554840795,0.7896798069098718,0,1
alarmingly,-0.07114298554840795,0.7896798069098718,0,1
alerted,-0.07114298554840795,0.7896798069098718,0,1
alertness,-0.07114298554840795,0.7896798069098718,0,1
algeria,-0.07114298554840795,0.7896798069098718,0,1
all-out,-0.07114298554840795,0.7896798069098718,0,1
all-round,-0.07114298554840795,0.7896798069098718,0,1
allayed,-0.07114298554840795,0.7896798069098718,0,1
allocated,-0.07114298554840795,0.7896798069098718,0,1
alms,-0.07114298554840795,0.7896798069098718,0,1
already-battered,-0.07114298554840795,0.7896798069098718,0,1
already-difficult,-0.07114298554840795,0.7896798069098718,0,1
already-toxic,-0.07114298554840795,0.7896798069098718,0,1
already-vulnerable,-0.07114298554840795,0.7896798069098718,0,1
ambiguity,-0.07114298554840795,0.7896798069098718,0,1
ambit,-0.07114298554840795,0.7896798069098718,0,1
amend,-0.07114298554840795,0.7896798069098718,0,1
amending,-0.07114298554840795,0.7896798069098718,0,1
ammonium,-0.07114298554840795,0.7896798069098718,0,1
analyse,-0.07114298554840795,0.7896798069098718,0,1
anarchic,-0.07114298554840795,0.7896798069098718,0,1
ance,-0.07114298554840795,0.7896798069098718,0,1
ancillary,-0.07114298554840795,0.7896798069098718,0,1
andrés,-0.07114298554840795,0.7896798069098718,0,1
andwecallon,-0.07114298554840795,0.7896798069098718,0,1
anew,-0.07114298554840795,0.7896798069098718,0,1
anniversaries,-0.07114298554840795,0.7896798069098718,0,1
antagonistic,-0.07114298554840795,0.7896798069098718,0,1
ante,-0.07114298554840795,0.7896798069098718,0,1
anxieties,-0.07114298554840795,0.7896798069098718,0,1
apartheid,-0.07114298554840795,0.7896798069098718,0,1
appealed,-0.07114298554840795,0.7896798069098718,0,1
appearing,-0.07114298554840795,0.7896798069098718,0,1
apportionment,-0.07114298554840795,0.7896798069098718,0,1
appreciating,-0.07114298554840795,0.7896798069098718,0,1
apprehension,-0.07114298554840795,0.7896798069098718,0,1
apprehensions,-0.07114298554840795,0.7896798069098718,0,1
approached,-0.07114298554840795,0.7896798069098718,0,1
appropriately,-0.07114298554840795,0.7896798069098718,0,1
arisen,-0.07114298554840795,0.7896798069098718,0,1
arranged,-0.07114298554840795,0.7896798069098718,0,1
arraying,-0.07114298554840795,0.7896798069098718,0,1
ascertain,-0.07114298554840795,0.7896798069098718,0,1
ascertained,-0.07114298554840795,0.7896798069098718,0,1
aspire,-0.07114298554840795,0.7896798069098718,0,1
assail,-0.07114298554840795,0.7896798069098718,0,1
assailed,-0.07114298554840795,0.7896798069098718,0,1
assessmentsof,-0.07114298554840795,0.7896798069098718,0,1
assignment,-0.07114298554840795,0.7896798069098718,0,1
assistant-secretary-general,-0.07114298554840795,0.7896798069098718,0,1
assuaging,-0.07114298554840795,0.7896798069098718,0,1
attaching,-0.07114298554840795,0.7896798069098718,0,1
attainable,-0.07114298554840795,0.7896798069098718,0,1
attenuating,-0.07114298554840795,0.7896798069098718,0,1
attesting,-0.07114298554840795,0.7896798069098718,0,1
attuned,-0.07114298554840795,0.7896798069098718,0,1
austerity,-0.07114298554840795,0.7896798069098718,0,1
authoritative,-0.07114298554840795,0.7896798069098718,0,1
averment,-0.07114298554840795,0.7896798069098718,0,1
azot,-0.07114298554840795,0.7896798069098718,0,1
ba,-0.07114298554840795,0.7896798069098718,0,1
backfire,-0.07114298554840795,0.7896798069098718,0,1
baleful,-0.07114298554840795,0.7896798069098718,0,1
bane,-0.07114298554840795,0.7896798069098718,0,1
banished,-0.07114298554840795,0.7896798069098718,0,1
battalions,-0.07114298554840795,0.7896798069098718,0,1
battlefront,-0.07114298554840795,0.7896798069098718,0,1
bearings,-0.07114298554840795,0.7896798069098718,0,1
beats,-0.07114298554840795,0.7896798069098718,0,1
beefing,-0.07114298554840795,0.7896798069098718,0,1
beggar-thy-neighbour,-0.07114298554840795,0.7896798069098718,0,1
behavior,-0.07114298554840795,0.7896798069098718,0,1
belligerency,-0.07114298554840795,0.7896798069098718,0,1
bend,-0.07114298554840795,0.7896798069098718,0,1
berislav,-0.07114298554840795,0.7896798069098718,0,1
betterment,-0.07114298554840795,0.7896798069098718,0,1
blackwomenforblacklives,-0.07114298554840795,0.7896798069098718,0,1
blame-shifting,-0.07114298554840795,0.7896798069098718,0,1
bleaker,-0.07114298554840795,0.7896798069098718,0,1
